school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason_home,reason_reputation,reason_course,reason_other,guardian_mother,guardian_father,guardian_other,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,grade_avg,grade_improvement
1,0,18,1,1,1,3,3,0,1,0,0,1,0,0,1,0,1,2,0,0,1,0,0,1,1,1,0,4,1,4,1,1,3,8,12.3,3
1,1,19,1,1,1,4,2,1,1,0,0,1,0,1,0,0,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,9,10.3,-1
1,0,18,1,1,1,4,4,1,1,0,0,1,0,1,0,0,1,2,0,0,1,0,0,1,1,1,0,4,4,4,3,3,5,0,12.0,1
1,0,18,1,1,1,3,4,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,4,12.3,3
1,0,17,1,1,1,4,4,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,15.3,3
1,0,17,1,1,0,4,3,1,1,0,0,1,0,1,0,0,1,2,0,0,1,0,0,1,1,1,1,5,2,2,1,2,5,14,15.3,2
1,0,17,1,0,0,3,3,1,1,1,0,0,0,1,0,0,1,2,0,1,1,0,0,1,1,1,0,5,3,3,1,1,5,0,12.3,1
1,0,17,1,0,1,2,1,1,1,1,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,12.3,3
1,1,18,1,0,1,4,4,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,4,2,5,3,4,5,2,9.3,3
1,0,19,1,1,1,1,1,1,1,0,0,1,0,0,0,1,3,3,0,0,0,0,1,1,0,0,1,1,5,5,4,3,5,12,10.3,1
1,0,19,1,0,0,1,1,1,1,0,0,1,0,0,0,1,3,2,2,0,1,0,0,0,1,1,1,5,3,4,1,1,4,2,8.3,1
1,0,18,1,1,1,2,2,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,4,3,5,2,4,5,2,10.0,0
1,0,17,1,1,1,2,2,1,1,0,0,1,0,1,0,0,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,4,13.3,-1
1,0,17,0,0,1,2,2,1,1,0,0,1,0,1,0,0,1,3,0,0,1,0,1,1,1,1,0,3,3,2,2,2,3,0,10.7,-1
1,0,17,1,1,1,3,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,0,17.3,0
1,0,17,1,0,1,0,2,0,0,1,0,0,0,0,1,0,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,14.3,1
1,0,18,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2,3,0,0,0,0,1,1,1,1,0,4,5,5,1,2,2,0,14.0,0
1,1,18,1,1,1,4,4,1,1,0,0,1,0,1,0,0,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,0,13.3,0
1,1,17,1,1,1,3,3,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,0,17.3,0
1,1,17,0,1,1,2,2,1,1,0,0,1,0,1,0,0,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,2,10.3,-1
1,0,17,1,1,1,4,4,1,1,0,0,1,0,1,0,0,1,3,0,0,1,0,1,1,1,1,0,5,4,4,1,3,4,0,12.7,0
1,0,17,1,1,1,4,4,1,1,0,0,1,0,1,0,0,2,3,0,0,1,0,0,0,1,1,1,4,3,3,1,2,4,4,14.7,0
1,0,17,1,1,1,3,3,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,4,2,5,2,5,5,2,11.3,0
1,1,18,1,0,1,2,2,1,1,0,0,1,0,1,0,0,1,4,0,0,1,1,1,1,1,1,0,4,5,5,2,4,5,0,11.3,1
1,1,19,0,1,1,3,2,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,5,3,4,2,2,5,0,10.3,-1
1,0,18,1,1,1,2,2,0,1,0,0,1,0,1,0,0,4,2,0,0,0,0,1,1,1,0,1,4,2,5,1,1,2,2,9.7,0
1,0,17,0,1,1,2,4,0,1,0,0,1,0,0,1,0,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,0,15.0,0
1,1,18,1,1,1,2,2,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,5,4,2,1,2,5,6,14.7,0
1,0,18,1,1,1,3,3,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,8,11.0,2
1,0,18,1,0,1,2,2,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,10.3,2
1,0,18,0,1,1,2,2,0,1,0,0,1,0,1,0,0,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,6,13.7,0
1,0,17,1,1,1,3,4,1,1,0,0,1,0,1,0,0,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,8,12.7,3
1,0,17,1,1,1,3,2,1,1,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,1,1,1,4,3,2,2,3,2,0,13.3,3
1,0,18,1,0,1,3,3,1,1,1,0,0,0,1,0,0,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,4,14.3,1
1,0,17,0,1,0,3,2,1,1,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,2,0,14.7,2
1,1,18,1,1,1,4,4,1,1,1,0,0,0,0,1,0,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,12.3,1
1,1,18,1,0,1,3,4,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,6,16.3,1
1,0,17,1,1,0,2,2,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,1,1,1,1,3,3,1,1,2,4,18,12.0,4
1,0,18,1,1,1,2,3,0,1,0,0,1,0,1,0,0,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,0,12.3,3
1,0,18,1,1,1,3,2,1,1,0,0,0,1,1,0,0,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,4,15.7,3
1,1,18,0,1,1,4,3,1,1,0,0,1,0,1,0,0,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,4,15.3,2
1,1,18,1,1,1,4,3,1,1,0,0,1,0,1,0,0,1,3,0,0,1,0,0,1,1,1,1,5,4,5,2,3,5,0,13.7,0
1,0,17,1,1,1,4,3,1,1,0,1,0,0,1,0,0,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,3,4,0,12.0,2
1,0,17,1,1,1,2,1,1,1,0,0,1,0,1,0,0,2,2,0,0,1,0,1,1,1,1,1,4,3,4,2,2,1,10,14.0,3
1,0,17,1,1,1,2,1,1,1,0,1,0,0,1,0,0,1,2,0,0,1,0,1,1,1,1,0,4,3,5,2,4,4,4,14.7,4
1,0,19,1,0,0,2,3,0,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,1,0,2,2,3,3,4,5,16,10.7,1
1,0,17,1,1,1,3,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,4,1,2,1,1,3,6,12.0,3
1,0,21,1,0,1,4,4,1,1,0,1,0,0,0,0,1,1,3,2,0,0,1,1,1,1,1,0,3,3,2,1,1,5,0,11.0,3
1,1,18,1,0,1,2,2,1,1,0,1,0,0,1,0,0,1,2,0,0,1,0,1,0,0,1,0,4,4,4,1,3,3,11,10.7,3
1,1,18,1,0,0,3,4,1,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,1,4,3,5,1,4,2,9,14.0,2
1,0,17,1,1,1,2,2,1,1,0,1,0,0,1,0,0,1,2,0,0,1,0,1,1,1,1,0,4,3,4,1,3,4,0,15.7,4
1,1,17,1,0,0,4,4,1,1,0,1,0,0,1,0,0,1,3,0,0,1,0,0,1,1,1,0,4,4,2,1,2,4,2,14.0,3
1,0,18,1,0,1,4,2,1,1,0,0,1,0,1,0,0,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,16.0,3
1,1,21,0,0,1,1,1,0,1,0,0,1,0,0,0,1,2,2,2,0,1,0,1,1,0,1,1,5,3,3,5,2,4,21,9.7,1
1,0,20,0,1,1,1,1,1,1,0,1,0,0,0,0,1,2,3,0,0,0,0,0,1,1,1,1,3,2,2,1,3,3,8,13.7,4
1,0,19,1,1,1,4,4,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,3,2,5,4,4,5,5,10.0,2
1,1,17,1,0,0,3,2,1,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,2,5,10,17.3,2
1,0,18,1,1,1,3,2,0,1,0,1,0,0,0,1,0,1,3,0,0,1,0,0,1,1,1,1,4,3,4,1,2,2,5,16.0,3
1,1,18,0,1,1,2,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,3,1,3,4,5,4,13,13.7,1
1,1,19,1,1,1,2,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,5,3,4,1,4,4,10,9.7,4
1,0,18,1,0,0,2,2,1,1,0,1,0,0,1,0,0,2,2,0,0,1,0,0,1,1,1,0,4,1,4,1,3,4,10,16.0,3
1,0,20,1,1,1,1,0,1,1,0,1,0,0,1,0,0,2,1,1,1,0,0,0,1,1,1,1,5,3,1,1,1,5,5,9.3,2
1,0,18,1,1,1,3,2,1,1,1,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,1,3,1,2,1,2,1,4,12.0,3
0,0,16,1,1,1,1,3,0,1,0,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,1,1,4,3,3,1,3,5,11,10.7,1
0,0,16,0,1,1,2,2,1,1,0,0,1,0,1,0,0,2,2,0,0,1,0,1,1,1,1,0,4,4,4,1,1,5,0,12.0,0
0,0,15,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,4,1,3,1,1,2,6,10.0,0
0,0,15,0,1,1,3,3,0,1,0,0,1,0,1,0,0,2,1,0,0,1,0,0,1,1,1,0,5,4,4,2,3,5,4,10.3,1
0,0,16,0,1,1,2,3,0,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,1,1,0,0,4,5,2,1,2,5,0,16.7,1
0,0,15,0,0,1,2,1,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,3,4,1,1,1,0,7.7,3
0,1,16,0,0,0,4,4,0,1,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,1,0,0,5,3,2,1,3,2,5,10.7,1
0,1,16,1,1,0,1,2,1,1,0,0,0,1,1,0,0,1,3,0,1,0,0,0,1,1,1,0,4,4,3,1,1,5,0,10.7,1
0,0,17,0,1,1,3,2,0,1,0,0,1,0,0,1,0,1,2,1,0,0,0,0,1,1,0,1,4,5,4,1,2,5,0,10.0,0
0,0,17,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,5,4,4,2,2,5,0,6.3,1
0,0,15,0,1,1,4,4,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1,1,5,1,3,5,5,0,13.7,1
0,0,16,1,0,0,2,2,0,1,0,1,0,0,1,0,0,2,4,0,0,0,0,1,0,0,0,1,1,2,1,1,1,1,4,10.0,1
0,0,15,0,0,1,1,1,0,1,0,1,0,0,0,1,0,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,4,0,10.0,0
0,0,15,0,0,1,1,1,1,1,0,0,1,0,1,0,0,2,1,1,0,1,0,0,1,1,1,1,4,4,3,1,2,2,4,7.0,2
0,0,16,0,1,1,0,2,1,1,0,0,0,1,1,0,0,2,1,0,0,1,0,1,1,1,0,0,3,2,3,1,2,2,0,11.7,0
0,0,17,0,1,1,2,3,1,1,0,0,1,0,1,0,0,2,1,0,0,1,0,0,1,1,1,0,5,5,5,1,3,3,2,11.0,2
0,0,15,0,1,1,3,3,1,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,4,1,3,1,1,4,0,15.3,2
0,1,16,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2,2,0,0,1,0,1,1,1,0,1,5,4,5,4,5,3,0,2.3,-7
0,1,17,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,1,0,4,4,3,2,4,5,4,8.7,1
0,1,15,0,0,1,4,1,1,1,0,1,0,0,0,1,0,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,0,13.0,2
0,1,15,0,0,1,4,1,1,1,0,1,0,0,0,1,0,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,7,8.0,1
0,1,16,0,1,1,3,4,1,1,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,1,0,0,3,4,5,1,2,5,4,10.0,2
0,1,15,0,1,1,1,1,1,1,0,0,1,0,1,0,0,4,2,0,0,1,0,1,1,1,0,1,5,4,5,2,4,4,8,8.3,2
0,1,15,1,0,1,3,3,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,0,11.0,0
0,1,17,0,1,1,2,1,1,1,0,0,0,1,1,0,0,3,1,0,0,0,0,1,1,0,0,1,5,5,5,5,5,3,8,9.0,1
0,0,16,0,1,1,4,4,1,1,0,0,1,0,1,0,0,2,3,0,0,0,0,1,1,1,1,1,4,2,2,1,1,4,6,16.3,1
0,0,15,0,1,1,1,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,5,1,2,1,1,1,3,12.3,2
0,0,16,0,1,1,2,3,1,1,0,0,1,0,1,0,0,3,2,0,0,1,0,0,1,1,1,0,4,5,4,1,2,1,2,15.0,0
0,1,16,0,1,1,1,2,1,1,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,1,0,0,4,3,3,1,1,5,0,10.7,1
0,0,16,0,1,1,2,2,1,1,0,0,1,0,1,0,0,3,2,0,0,1,0,0,1,1,1,0,4,4,5,1,1,4,4,10.0,2
0,0,16,1,1,1,1,2,1,1,0,0,1,0,1,0,0,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,0,8.7,-2
0,0,16,1,1,1,1,2,1,1,0,0,1,0,1,0,0,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,3,8.3,-1
0,0,15,1,1,1,2,1,0,1,1,0,0,0,1,0,0,1,2,0,1,1,0,0,0,1,1,0,4,4,2,3,3,2,0,9.3,0
0,0,16,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,1,0,1,5,4,3,2,1,2,0,14.0,2
0,1,17,0,0,1,1,2,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,5,5,5,5,5,3,4,10.7,1
0,0,16,0,1,1,1,1,1,1,1,0,0,0,0,1,0,4,4,0,0,1,0,0,0,1,1,0,4,3,2,1,1,1,0,12.0,0
0,0,16,0,1,1,1,1,0,1,0,0,0,1,0,1,0,4,3,0,1,1,0,0,1,1,0,0,4,4,3,1,1,5,2,9.7,0
0,0,15,0,1,1,1,1,0,1,1,0,0,0,0,1,0,2,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,2,1,10.7,0
0,0,16,0,1,1,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,1,1,1,1,1,4,2,2,4,3,2,0,13.0,1
0,0,15,0,1,1,1,1,0,0,0,0,1,0,0,1,0,3,2,0,0,1,0,0,1,1,0,0,4,2,1,1,2,2,0,13.7,1
0,0,15,0,0,1,2,2,1,1,0,0,0,1,0,1,0,1,3,0,1,1,0,0,1,1,0,0,4,4,3,2,2,5,2,12.3,-2
0,1,16,0,1,1,1,1,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,1,1,1,0,0,3,4,4,3,4,5,6,11.0,0
0,0,18,1,1,1,1,2,1,1,0,0,1,0,0,1,0,1,2,1,0,1,0,1,1,1,1,1,3,4,4,2,3,5,9,8.3,-1
0,1,15,1,1,1,3,1,1,1,1,0,0,0,1,0,0,2,1,0,0,1,0,0,1,1,0,0,3,2,3,1,3,4,0,10.0,1
0,0,16,0,1,1,2,2,1,1,0,0,1,0,0,1,0,3,2,0,0,1,0,1,1,1,1,0,5,3,4,1,1,2,1,13.7,0
0,1,15,1,1,1,2,2,1,1,0,1,0,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,4,3,3,1,2,4,1,12.7,0
0,1,16,1,1,1,4,4,1,1,0,0,1,0,0,1,0,1,2,0,0,1,0,1,1,1,0,1,4,3,1,1,1,3,0,12.7,0
0,0,15,0,1,1,3,3,1,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,1,1,1,1,4,5,4,1,1,1,4,12.3,-1
0,0,16,0,1,1,2,2,0,1,0,0,1,0,1,0,0,2,2,1,0,1,0,1,0,1,0,0,4,4,4,2,3,5,2,11.7,0
0,0,16,0,0,1,2,2,1,1,1,0,0,0,0,1,0,3,1,0,0,1,0,1,1,1,0,1,4,3,2,1,1,4,0,14.7,2
0,1,16,1,0,1,2,1,0,1,0,0,1,0,1,0,0,2,1,0,0,1,0,1,1,1,1,0,2,4,3,2,3,4,4,9.3,0
0,1,15,0,0,1,1,3,0,1,0,1,0,0,0,1,0,3,1,0,0,1,0,1,1,1,1,0,4,2,4,3,5,3,2,10.7,1
0,0,15,1,1,1,2,2,1,1,0,0,1,0,1,0,0,2,3,0,0,1,0,1,1,1,0,0,5,3,2,1,1,4,0,13.0,2
0,0,16,0,0,1,2,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,5,4,3,1,1,5,2,8.7,-2
0,1,15,1,1,1,3,3,1,1,0,0,1,0,0,1,0,2,1,0,0,1,0,1,0,1,1,0,4,3,3,2,4,3,11,11.0,-1
0,0,16,0,1,1,1,1,0,1,0,0,1,0,0,1,0,2,2,3,1,1,0,0,1,1,0,0,3,4,3,1,1,1,0,7.3,1
0,0,17,1,1,1,2,2,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,4,5,3,1,1,5,4,9.3,1
0,0,19,1,1,1,2,3,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,4,4,4,1,1,2,0,9.3,1
0,0,17,0,1,1,2,1,0,1,0,0,1,0,1,0,0,3,1,0,0,1,0,1,1,0,0,1,5,5,3,1,1,3,2,10.0,2
0,0,15,0,0,1,1,1,0,1,0,0,1,0,1,0,0,2,1,0,0,1,0,0,1,0,0,1,5,2,1,1,3,4,0,9.3,0
0,0,16,0,1,1,2,2,1,1,0,0,1,0,0,1,0,3,2,0,0,1,0,0,1,0,1,0,3,4,5,1,2,1,1,10.0,2
0,0,16,1,0,0,2,2,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,4,3,4,1,2,1,6,7.3,1
0,0,17,0,1,1,2,2,0,1,0,0,1,0,1,0,0,2,2,0,0,1,0,0,1,1,1,0,4,3,5,1,2,4,0,10.7,0
0,0,16,1,1,1,2,2,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,4,4,3,1,4,3,1,9.7,1
0,0,18,0,0,0,3,2,1,1,0,0,1,0,0,0,1,2,3,2,0,1,0,0,0,0,0,1,3,3,2,1,1,2,6,8.7,3
0,0,19,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,3,1,0,0,0,1,1,0,0,1,5,3,1,1,1,3,6,8.3,2
0,1,18,0,1,1,1,1,1,1,1,0,0,0,1,0,0,2,1,1,0,0,0,1,1,0,1,0,4,4,3,3,4,4,0,9.0,2
0,0,18,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,1,1,3,2,3,1,1,2,4,10.0,1
0,0,19,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,1,0,1,0,0,1,1,1,1,1,1,4,4,1,1,12,8.0,2
0,0,16,0,1,0,2,2,1,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,3,3,2,1,1,3,2,9.3,2
0,0,17,1,1,1,0,1,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,2,4,4,3,5,5,5,9.3,1
0,0,16,0,0,1,1,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,1,1,0,1,0,4,4,5,1,3,3,0,8.7,1
0,0,16,1,1,1,3,3,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,4,5,4,1,1,4,0,13.3,-1
0,0,16,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,4,4,4,2,2,4,2,14.0,0
0,1,17,1,1,1,3,3,1,0,0,0,1,0,1,0,0,2,4,1,0,1,1,1,1,1,0,0,5,4,5,3,4,5,0,10.3,0
0,0,16,1,1,1,2,1,1,1,0,0,1,0,1,0,0,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,0,13.7,0
0,0,16,1,1,1,2,2,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,4,2,5,1,2,5,0,16.3,-1
0,1,17,1,1,1,1,2,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,5,3,5,5,5,1,12,6.7,1
0,1,16,1,0,1,4,3,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8,13.0,-1
0,1,17,0,0,1,2,2,1,1,0,0,0,1,1,0,0,3,4,1,0,1,0,0,1,1,0,0,1,3,5,3,5,3,2,9.0,-1
0,0,16,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,4,0,1,1,0,1,1,1,1,0,2,2,1,1,1,5,0,14.0,0
0,0,19,1,0,1,2,2,1,1,1,0,0,0,1,0,0,1,3,0,0,0,0,0,1,1,1,1,5,4,5,1,1,1,0,12.7,1
0,0,17,0,1,1,1,1,0,1,0,1,0,0,1,0,0,2,1,0,0,1,0,1,0,1,1,1,4,4,5,1,2,5,0,11.0,0
0,0,20,1,1,1,3,3,0,1,0,0,0,1,1,0,0,2,2,1,0,0,0,1,1,1,1,1,3,3,4,2,4,3,8,10.0,-1
0,0,17,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,0,0,1,1,0,1,4,3,3,1,1,3,0,10.7,-1
0,1,17,0,1,1,2,2,1,1,0,0,1,0,1,0,0,3,1,1,0,1,0,0,0,1,1,0,4,4,5,1,2,5,0,9.3,-1
0,0,16,0,0,1,1,1,0,1,0,0,1,0,0,1,0,3,2,0,0,1,0,0,1,1,0,0,5,3,2,1,1,1,0,17.0,2
0,0,17,0,1,1,2,2,1,1,0,1,0,0,1,0,0,2,2,0,0,1,0,1,1,1,0,0,5,3,2,1,1,1,0,16.3,2
0,0,17,1,1,0,1,0,1,1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1,10.0,-1
0,0,18,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,2,1,0,1,0,0,1,1,1,1,4,3,2,1,1,5,9,7.0,0
0,0,16,1,1,1,3,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0,7.3,0
0,0,16,1,1,1,3,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,3,1,3,1,4,3,2,6.7,0
0,0,18,1,0,1,1,1,1,0,0,1,0,0,1,0,0,2,2,0,1,0,0,0,1,1,0,0,2,3,5,1,4,3,8,9.0,1
0,0,16,0,1,1,4,4,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,1,1,1,4,3,3,2,3,2,0,15.3,2
0,0,16,0,0,1,1,2,1,1,0,1,0,0,1,0,0,2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,14.3,1
0,0,18,1,1,0,2,4,1,1,0,1,0,0,0,1,0,1,2,1,0,1,0,0,1,1,1,0,2,3,2,1,3,1,8,7.0,0
0,1,16,0,1,1,2,1,1,1,0,1,0,0,1,0,0,2,2,0,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0,5.0,-8
0,0,16,1,0,1,1,1,0,1,0,0,0,1,1,0,0,3,2,0,0,1,0,0,1,1,1,0,4,3,2,1,3,5,6,7.3,2
0,0,16,0,1,1,2,3,0,1,0,0,0,1,1,0,0,2,2,0,0,1,0,1,1,1,1,0,3,3,3,1,1,2,0,9.3,2
0,0,16,1,1,1,4,4,1,1,0,0,1,0,1,0,0,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,3,4,8.0,0
0,1,18,1,0,1,4,4,0,1,1,0,0,0,1,0,0,1,4,0,0,1,0,1,1,0,1,1,5,5,5,5,5,5,2,5.7,1
0,0,16,0,0,1,3,4,0,1,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,1,0,0,4,2,1,1,1,2,2,8.0,1
0,1,17,1,0,1,4,4,1,1,1,0,0,0,1,0,0,1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0,15.0,1
0,0,17,0,1,1,4,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,13.7,1
0,1,16,1,0,1,2,2,1,1,0,0,0,1,1,0,0,4,3,0,0,0,0,0,1,1,0,0,5,1,3,2,2,3,0,9.7,0
0,0,17,0,1,1,2,2,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,5,1,3,1,2,5,5,9.0,0
0,0,16,1,0,1,4,4,1,1,0,0,0,1,0,1,0,2,1,0,0,1,0,0,1,1,0,0,5,1,3,1,2,5,1,11.0,0
0,1,17,1,1,1,3,3,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,4,1,4,5,5,3,8,8.7,2
0,1,17,1,1,1,1,1,0,1,0,0,0,1,1,0,0,3,2,0,0,0,0,0,1,1,1,1,5,1,3,3,3,1,0,10.0,0
0,1,16,1,1,1,2,1,1,1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,8.0,-1
0,0,16,1,0,1,2,1,1,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0,15.0,2
0,1,16,1,0,1,4,4,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,4,1,2,2,5,5,0,11.7,1
0,1,15,0,1,1,1,2,1,1,0,0,1,0,1,0,0,3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11,10.0,1
0,1,15,1,0,0,2,2,1,1,0,1,0,0,1,0,0,3,4,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8,13.7,1
0,1,15,1,0,0,2,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11,12.3,0
0,0,16,0,0,1,2,2,1,1,0,0,1,0,1,0,0,1,3,0,0,1,0,0,0,1,0,1,4,3,3,2,2,5,2,11.0,0
0,0,16,1,0,1,4,1,1,1,1,0,0,0,1,0,0,2,2,0,0,1,0,1,1,1,1,0,1,2,4,2,2,1,8,9.7,1
0,0,17,1,1,1,3,2,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5,10.3,2
